Tweet Id,Text,Name,Screen Name,UTC,Created At,Favorites,Retweets,Language,Client,Tweet Type,URLs,Hashtags,Mentions,Media Type,Media URLs,Unnamed: 16,Unnamed: 17,Unnamed: 18,final_text,english_final_text,spacy_sentiment,vedar_sentiment
1430763343887933442,La “tregua”. https://t.co/nQS7Y3RUL1,Nayib Bukele 🇸🇻,nayibbukele,2021-08-26T05:25:38.000Z,Thu Aug 26 05:25:38 +0000 2021,4726,743,ca,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/merino_monroy/status/1430759186296619008 ,0,0,,,,,,La “tregua”. https://t.co/nQS7Y3RUL1,La “tregua”. https://t.co/nQS7Y3RUL1,Neutral,Neutral
1430975202763100164,"Este personero de la oposición, presidente de una gremial traída a menos y político fracasado, no es más tonto porque ya no se puede.

Está diciendo que por qué no hacemos una obra que JUSTAMENTE ESTAMOS HACIENDO 🤦🏻‍♂️ https://t.co/84p6dugJtF",Nayib Bukele 🇸🇻,nayibbukele,2021-08-26T19:27:29.000Z,Thu Aug 26 19:27:29 +0000 2021,3848,691,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/JoseValdezSV/status/1430941055415988225 ,0,0,,,,,,"Este personero de la oposición, presidente de una gremial traída a menos y político fracasado, no es más tonto porque ya no se puede.

Está diciendo que por qué no hacemos una obra que JUSTAMENTE ESTAMOS HACIENDO 🤦🏻‍♂️ https://t.co/84p6dugJtF","This persons of the opposition, president of a unrelated union brought to less and politically failed, is not more foolish because it can no longer be.

He is saying that why we do not do a work that we are just doing 🤦🏻♂️ https://t.co/84p6dugjtf",Negative,Negative
1430976630860701703,"Esto pasa cuando solo te informas leyendo La Prensa Gráfica, El Diario de Hoy y El Faro y pensás que lo que dicen ahí es verdad.",Nayib Bukele 🇸🇻,nayibbukele,2021-08-26T19:33:09.000Z,Thu Aug 26 19:33:09 +0000 2021,3577,526,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,0,,,,,,"Esto pasa cuando solo te informas leyendo La Prensa Gráfica, El Diario de Hoy y El Faro y pensás que lo que dicen ahí es verdad.","This happens when you only inform you by reading the graphic press, today's diary and the lighthouse and you think that what they say is true there.",Neutral,Positive
1431072806201090048,"¡VOLVIMOS A BATIR NUESTRO PROPIO RÉCORD DE VACUNACIONES EN UN DÍA! 🇸🇻

¡Y SUPERAMOS LAS 6 MILLONES DE VACUNAS APLICADAS!

Vacunados 26 de agosto: 109,964

•Primera Dosis: 40,525
•Segunda Dosis: 69,439

Dosis aplicadas este día en el Megacentro del @HospitalSV: 21,426",Nayib Bukele 🇸🇻,nayibbukele,2021-08-27T01:55:19.000Z,Fri Aug 27 01:55:19 +0000 2021,4887,722,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,1,,,,,,"¡VOLVIMOS A BATIR NUESTRO PROPIO RÉCORD DE VACUNACIONES EN UN DÍA! 🇸🇻

¡Y SUPERAMOS LAS 6 MILLONES DE VACUNAS APLICADAS!

Vacunados 26 de agosto: 109,964

•Primera Dosis: 40,525
•Segunda Dosis: 69,439

Dosis aplicadas este día en el Megacentro del @HospitalSV: 21,426","We went back to beat our own record of vaccinations in a day!🇸🇻.

And we overcome the 6 million vaccines applied!

Vaccinados August 26: 109,964

• First dose: 40,525
• Second dose: 69,439

Dosage applied this day at the megancentro of @hospitalsv: 21,426",Positive,Neutral
1431074204892471303,"Tenemos más de 160 centros y cabinas de vacunación distribuidas por todo nuestro país, 3 auto centros y el Megacentro del @HospitalSV.

Recuerden que pueden agendar su cita, para todas las personas mayores de 12 años en https://t.co/1KSVo1x9DU

¡De esta salimos todos juntos! 🇸🇻",Nayib Bukele 🇸🇻,nayibbukele,2021-08-27T02:00:53.000Z,Fri Aug 27 02:00:53 +0000 2021,1711,241,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,http://vacunacioncovid19.gob.sv ,0,1,,,,,,"Tenemos más de 160 centros y cabinas de vacunación distribuidas por todo nuestro país, 3 auto centros y el Megacentro del @HospitalSV.

Recuerden que pueden agendar su cita, para todas las personas mayores de 12 años en https://t.co/1KSVo1x9DU

¡De esta salimos todos juntos! 🇸🇻","We have more than 160 centers and vaccination centers distributed throughout our country, 3 auto centers and the megancentro of @hospitalsv.

Remember that you can schedule your appointment, for all people over 12 years old at https://t.co/1ksvo1x9du

From this we go all together!🇸🇻.",Positive,Neutral
1431096113768112140,👏🏼👏🏼👏🏼👏🏼👏🏼🇸🇻 https://t.co/493qZwHkVY,Nayib Bukele 🇸🇻,nayibbukele,2021-08-27T03:27:56.000Z,Fri Aug 27 03:27:56 +0000 2021,2829,326,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/Paralympics/status/1431093398396710916 ,0,0,,,,,,👏🏼👏🏼👏🏼👏🏼👏🏼🇸🇻 https://t.co/493qZwHkVY,👏🏼👏🏼👏🏼👏🏼👏🏼🇸🇻 https://t.co/493qZwHkVY,Neutral,Neutral
1431103940150665219,🇸🇻 https://t.co/ZbIzLj4BNe,Nayib Bukele 🇸🇻,nayibbukele,2021-08-27T03:59:02.000Z,Fri Aug 27 03:59:02 +0000 2021,3997,379,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/Tokyo2020es/status/1431094456678113281 ,0,0,,,,,,🇸🇻 https://t.co/ZbIzLj4BNe,🇸🇻 https://t.co/ZbIzLj4BNe,Neutral,Neutral
1431133333367541761,"El punto es atacar al Gobierno...

Ellos le llaman “periodismo”, pero en realidad solo son oposición.

Es válido que lo sean, pero es importante que la gente esté clara. https://t.co/lcmWDqzYIj",Nayib Bukele 🇸🇻,nayibbukele,2021-08-27T05:55:50.000Z,Fri Aug 27 05:55:50 +0000 2021,2758,496,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/EDHNoticias/status/1431106195100667905 ,0,0,,,,,,"El punto es atacar al Gobierno...

Ellos le llaman “periodismo”, pero en realidad solo son oposición.

Es válido que lo sean, pero es importante que la gente esté clara. https://t.co/lcmWDqzYIj","The point is to attack the government ...

They call him ""journalism"", but in reality they are only opposition.

It is valid that they are, but it is important that people are clear.https://t.co/lcmwdqzyij.",Negative,Neutral
1431136971099832321,"Tuvimos récord de vacunación 🤷🏻‍♂️

Bajan las primeras dosis porque se le da prioridad a las segundas (que no pueden esperar más que lo establecido por los fabricantes de las vacunas).

Se nota que los asesora 10-4 o los del plan “0 COVID”. ¿Cómo se debería de vacunar? https://t.co/2faVNZ74L8",Nayib Bukele 🇸🇻,nayibbukele,2021-08-27T06:10:17.000Z,Fri Aug 27 06:10:17 +0000 2021,1892,289,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,https://twitter.com/nayibbukele/status/1431072806201090048 ,0,0,,,,,,"Tuvimos récord de vacunación 🤷🏻‍♂️

Bajan las primeras dosis porque se le da prioridad a las segundas (que no pueden esperar más que lo establecido por los fabricantes de las vacunas).

Se nota que los asesora 10-4 o los del plan “0 COVID”. ¿Cómo se debería de vacunar? https://t.co/2faVNZ74L8","We had record of vaccination 🤷🏻♂️

They go down the first doses because it is given priority to the second (which can not expect more than what is established by the manufacturers of vaccines).

It is noted that the advisers 10-4 or those of the ""0 Covid"" plan.How should it be vaccinated?https://t.co/2favnz74l8.",Neutral,Neutral
1431272404723044353,"Habiendo pruebas contundentes, videos, confesiones...

Es hora de depurar el Órgano Judicial y sacar a los corruptos.

Mucho trabajo que hacer para la @CorteSupremaSV.

Los nuevos Magistrados deberán demostrar que están del lado de la justicia y del pueblo.https://t.co/TtB5qJbXAh",Nayib Bukele 🇸🇻,nayibbukele,2021-08-27T15:08:27.000Z,Fri Aug 27 15:08:27 +0000 2021,5226,1309,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://www.laprensagrafica.com/elsalvador/Anulan-orden-de-captura-contra-Norman-Quijano-momentaneamente-20210826-0080.html ,0,1,,,,,,"Habiendo pruebas contundentes, videos, confesiones...

Es hora de depurar el Órgano Judicial y sacar a los corruptos.

Mucho trabajo que hacer para la @CorteSupremaSV.

Los nuevos Magistrados deberán demostrar que están del lado de la justicia y del pueblo.https://t.co/TtB5qJbXAh","Having convincing evidence, videos, confessions ...

It's time to debug the judicial body and get the corrupt.

A lot of work to do for @cortesupremasv.

The new magistrates must demonstrate that they are on the side of justice and the people. HTTPS: //t.co/ttb5qjbxah",Neutral,Positive
1431350292965171204,"JAJAJAJA NO ME JO...

¿Este es un periódico de verdad en Guatemala?

La última vez que vi al presidente de Guatemala fue en un evento público en El Salvador, antes de que empezara la pandemia.

Pongan una prueba de esa reunión o pidan disculpas públicas, “periodistas” de cuarta. https://t.co/IFDF29Uhzz",Nayib Bukele 🇸🇻,nayibbukele,2021-08-27T20:17:57.000Z,Fri Aug 27 20:17:57 +0000 2021,4980,1021,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/el_Periodico/status/1431335718287183873 ,0,0,,,,,,"JAJAJAJA NO ME JO...

¿Este es un periódico de verdad en Guatemala?

La última vez que vi al presidente de Guatemala fue en un evento público en El Salvador, antes de que empezara la pandemia.

Pongan una prueba de esa reunión o pidan disculpas públicas, “periodistas” de cuarta. https://t.co/IFDF29Uhzz","Hahahaha I do not join me ...

Is this a real newspaper in Guatemala?

The last time I saw the president of Guatemala was at a public event in El Salvador, before the pandemic began.

They put a test of that meeting or ask public apologies, ""journalists"" of fourth.https://t.co/ifdf29uhzz.",Neutral,Negative
1431351832585060356,"Tal vez algún amigo chapin me puede confirmar si este es un periódico de verdad o es uno de esos periódicos parodia.

Que pongan una foto o algo, aunque sea encapuchado como en El Faro 😂",Nayib Bukele 🇸🇻,nayibbukele,2021-08-27T20:24:04.000Z,Fri Aug 27 20:24:04 +0000 2021,4508,670,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,0,,,,,,"Tal vez algún amigo chapin me puede confirmar si este es un periódico de verdad o es uno de esos periódicos parodia.

Que pongan una foto o algo, aunque sea encapuchado como en El Faro 😂","Maybe a friend chapin can confirm if this is a truly newspaper or is one of those parody newspapers.

That put a photo or something, even if it is hooded as in the lighthouse 😂",Neutral,Positive
1431380915096281090,"¿Por qué borraron el tuit @el_Periodico?

Era disculpa pública, no esconderse.

¿Son un periódico serio o no?

¿Tienen pruebas de lo que dicen o no?

Sus lectores se merecen la verdad. ¿No creen? https://t.co/dXtkzKfpDA",Nayib Bukele 🇸🇻,nayibbukele,2021-08-27T22:19:38.000Z,Fri Aug 27 22:19:38 +0000 2021,3830,822,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/nayibbukele/status/1431350292965171204 ,0,1,,,,,,"¿Por qué borraron el tuit @el_Periodico?

Era disculpa pública, no esconderse.

¿Son un periódico serio o no?

¿Tienen pruebas de lo que dicen o no?

Sus lectores se merecen la verdad. ¿No creen? https://t.co/dXtkzKfpDA","Why did they erase the tuit @el_periodico?

It was public apology, not hiding.

Are they a serious newspaper or not?

Do they have evidence of what they say or not?

His readers deserve the truth.They do not believe?https://t.co/dxtkzkfpda.",Neutral,Positive
1431382306200117256,"Aquí está el tuit que borraron. Lo menos que se esperaría es una disculpa pública o una fe de errata.

Eso hacen los periodistas cuando cometen un “error”.

Me quedaré esperando (*inserta meme del esqueleto con la mano sosteniéndose la calavera*) https://t.co/RTeaf4joNC",Nayib Bukele 🇸🇻,nayibbukele,2021-08-27T22:25:10.000Z,Fri Aug 27 22:25:10 +0000 2021,2522,506,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,0,photo,https://pbs.twimg.com/media/E91KnfKXoAMrFRd.jpg,,,,"Aquí está el tuit que borraron. Lo menos que se esperaría es una disculpa pública o una fe de errata.

Eso hacen los periodistas cuando cometen un “error”.

Me quedaré esperando (*inserta meme del esqueleto con la mano sosteniéndose la calavera*) https://t.co/RTeaf4joNC","Here is the tuit they deleted.The least that would be expected is a public apology or an errata faith.

That journalists do when they make an ""mistake"".

I'll stay waiting (* inserted meme from the skeleton with the hand holding the skull *) https://t.co/rteaf4jonc",Neutral,Positive
1431400611682074624,"Agradezco este editorial.

Ustedes solos acaban de probar que NO SON PERIODISTAS, solo son plumas a sueldo, atacando al político que les ordenaron atacar.

Y no, no soy lector de su pasquín, de hecho, hoy me di cuenta de su existencia.

Hasta la vista, “periodistas” de quinta 👋🏼 https://t.co/IJa1bOPPcN",Nayib Bukele 🇸🇻,nayibbukele,2021-08-27T23:37:54.000Z,Fri Aug 27 23:37:54 +0000 2021,4174,934,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/el_Periodico/status/1431393467805184006 ,0,0,,,,,,"Agradezco este editorial.

Ustedes solos acaban de probar que NO SON PERIODISTAS, solo son plumas a sueldo, atacando al político que les ordenaron atacar.

Y no, no soy lector de su pasquín, de hecho, hoy me di cuenta de su existencia.

Hasta la vista, “periodistas” de quinta 👋🏼 https://t.co/IJa1bOPPcN","I appreciate this editorial.

You alone have just proved that they are not journalists, they are only salary feathers, attacking the politician who ordered them to attack.

And no, I'm not reader of his Pasquin, in fact, today I realized his existence.

Until the view, ""journalists"" by Quinta 👋🏼 https://t.co/ija1BOPPCN",Neutral,Negative
1431404860637863941,"Parece que el “periodismo” dejó de existir.

Si es que alguna vez existió.

En estos tiempos, ya no hay diferencia entre ellos y cualquier otra cuenta en redes sociales. Unos tendrán más seguidores que otros. Unos podrán foto y otros logo. Unos cobran y otros no.",Nayib Bukele 🇸🇻,nayibbukele,2021-08-27T23:54:47.000Z,Fri Aug 27 23:54:47 +0000 2021,5745,1042,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,0,,,,,,"Parece que el “periodismo” dejó de existir.

Si es que alguna vez existió.

En estos tiempos, ya no hay diferencia entre ellos y cualquier otra cuenta en redes sociales. Unos tendrán más seguidores que otros. Unos podrán foto y otros logo. Unos cobran y otros no.","It seems that ""journalism"" ceased to exist.

If it ever existed.

In these times, there is no difference between them and any other account on social networks.One will have more followers than others.Some can photos and other logo.Some charge and others do not.",Neutral,Negative
1431489683536678919,😂 https://t.co/uz67OFL6w1,Nayib Bukele 🇸🇻,nayibbukele,2021-08-28T05:31:51.000Z,Sat Aug 28 05:31:51 +0000 2021,3259,437,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/EDHNoticias/status/1431473017406857220 ,0,0,,,,,,😂 https://t.co/uz67OFL6w1,😂 https://t.co/uz67OFL6w1,Neutral,Positive
